bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn,contract_type,subscription_age_group,subscription_label
20,3,100.4,4.0,0,0,2,1,1
14,0,50.8,6.4,0,1,1,0,1
12,1,14.8,1.1,0,1,2,1,1
14,0,131.3,7.9,0,0,2,1,1
22,0,19.1,4.3,0,0,2,1,1
14,0,27.3,2.9,0,0,2,1,1
14,0,39.0,2.9,0,0,2,1,1
20,0,51.7,4.3,0,0,2,1,1
20,0,58.5,2.7,0,0,2,1,1
14,0,81.8,5.8,0,0,2,1,1
21,0,2.6,0.3,0,0,2,1,1
22,0,39.5,5.1,0,0,2,1,1
22,0,53.4,2.6,0,1,1,1,1
12,0,26.7,4.2,0,0,2,1,1
25,0,54.4,9.1,0,1,1,0,0
8,0,97.7,10.0,0,0,2,1,1
7,0,23.0,1.2,0,1,1,0,1
10,0,46.8,2.6,0,1,1,0,3
28,0,32.1,1.5,0,0,2,1,3
20,0,46.1,3.1,0,0,2,1,1
22,0,30.8,1.7,0,0,2,1,3
29,0,77.7,2.6,0,0,2,1,3
19,0,39.4,6.0,0,1,2,1,3
14,0,20.6,1.0,0,0,2,1,1
19,0,27.2,23.0,0,0,2,1,1
30,1,133.7,7.9,0,0,2,1,3
16,0,4.3,0.8,0,0,2,1,1
14,0,62.7,8.9,0,0,2,1,1
14,0,28.5,6.7,0,0,2,1,1
14,0,58.0,5.4,0,0,2,1,1
22,0,33.2,2.5,0,1,1,0,1
33,0,40.0,9.7,0,1,0,0,0
11,0,5.7,0.9,0,0,2,1,1
22,0,6.3,0.2,0,0,2,1,1
14,0,48.4,6.2,0,1,1,1,1
36,0,83.7,5.5,0,0,2,1,3
14,0,6.7,1.4,0,0,2,1,1
20,0,77.2,9.1,0,1,2,1,1
20,0,90.7,4.5,0,0,2,1,1
30,1,73.8,3.6,0,0,2,1,3
12,0,21.0,0.6,0,0,2,1,3
24,0,158.9,6.3,0,1,1,0,3
22,0,98.1,7.2,0,0,2,1,3
20,0,137.1,5.9,0,0,2,1,1
22,0,54.7,3.7,0,0,2,1,3
20,0,117.2,5.6,0,0,2,1,3
20,0,35.4,2.4,0,0,2,1,1
20,0,21.4,1.6,0,0,2,1,1
13,0,28.7,3.0,0,0,2,1,1
14,0,34.7,1.4,0,0,2,1,1
31,0,119.9,12.0,0,1,0,1,0
28,0,12.3,0.6,0,0,2,1,3
14,0,21.7,2.2,0,0,2,1,1
20,0,50.4,6.0,0,0,2,1,1
20,0,34.0,2.9,0,0,2,1,1
20,0,58.0,4.0,0,0,2,1,1
6,0,108.1,9.7,0,1,2,1,1
22,0,63.6,1.8,0,0,2,1,3
14,0,30.9,1.0,0,0,2,1,1
14,0,41.2,1.5,0,1,1,0,1
31,0,177.8,10.4,0,1,2,1,3
20,0,37.3,2.5,0,0,2,1,1
21,3,41.2,2.9,0,0,2,1,1
58,0,57.5,9.6,0,1,0,1,3
20,0,49.4,3.7,0,0,2,1,1
14,0,59.2,5.5,0,0,2,1,1
22,0,13.4,1.4,0,0,2,1,1
14,0,15.1,1.0,0,0,2,1,1
14,0,146.8,5.8,0,0,2,1,1
12,0,51.2,1.6,0,0,2,1,1
20,0,86.0,7.5,0,0,2,1,1
14,0,15.5,2.8,0,0,2,1,1
24,0,30.5,17.2,0,0,2,1,3
14,0,60.1,3.5,0,0,2,1,1
14,0,63.7,7.3,0,0,2,1,1
14,0,21.9,1.8,0,1,1,0,1
20,0,19.2,1.3,0,0,2,1,1
14,0,28.5,0.9,0,0,2,1,1
18,0,48.3,6.9,0,1,2,0,1
14,0,97.0,8.8,0,0,2,1,1
38,0,36.2,2.7,0,0,2,1,1
40,4,207.3,8.1,1,0,2,1,3
14,0,9.6,1.2,0,0,2,1,1
8,0,192.5,12.0,0,1,2,1,3
20,2,79.4,3.1,0,0,2,1,1
12,0,29.1,2.9,0,0,2,1,1
19,0,95.0,2.5,0,1,2,1,3
24,0,103.2,8.2,0,1,1,0,3
24,0,19.8,1.0,0,0,2,1,3
18,0,28.3,23.5,0,1,2,1,1
14,0,89.7,9.3,0,0,2,1,1
14,0,68.1,8.0,0,1,1,1,1
20,0,41.1,5.0,0,0,2,1,1
24,0,25.2,4.3,0,0,2,1,3
14,0,15.7,3.0,0,0,2,1,1
13,0,60.3,7.0,0,1,2,1,1
14,0,24.3,1.2,0,0,2,1,1
46,1,144.4,12.0,0,0,2,1,3
14,0,23.9,2.5,0,0,2,1,1
14,0,4.0,0.2,0,0,2,1,1
14,0,164.2,65.6,0,0,2,1,1
15,2,88.6,3.3,0,0,2,1,1
20,0,58.9,6.8,0,0,2,1,1
16,0,6.5,0.8,0,1,2,1,1
14,0,69.0,5.5,0,0,2,1,1
33,0,119.7,9.0,0,1,2,1,3
14,0,10.0,0.5,0,0,2,1,1
20,1,8.3,0.4,0,0,2,1,1
37,1,32.3,1.9,0,0,2,1,1
24,0,11.2,0.9,0,1,1,0,0
18,0,43.4,4.0,0,0,2,1,1
20,0,31.2,2.9,0,0,2,1,1
20,0,4.4,0.6,0,0,2,1,1
20,0,101.3,11.7,0,0,2,1,3
9,0,38.0,3.9,0,0,2,1,3
17,1,25.2,4.4,0,1,1,0,1
22,0,18.4,3.5,0,0,2,1,1
20,0,125.9,8.7,0,0,2,1,1
14,0,30.7,2.0,0,0,2,1,1
28,0,122.5,14.5,0,1,1,0,3
20,0,63.9,11.0,0,0,2,1,1
20,0,181.5,8.8,0,0,2,1,1
14,0,64.6,4.2,0,0,2,1,1
22,0,89.4,3.8,0,0,2,1,3
10,0,20.5,3.8,0,1,1,0,1
20,0,28.7,2.5,0,0,2,1,1
14,0,17.2,3.2,0,1,1,1,1
14,0,49.4,4.5,0,0,2,1,1
11,0,6.8,0.4,0,1,0,1,1
20,0,57.4,4.0,0,1,1,0,1
14,0,131.8,5.8,0,0,2,1,1
14,0,23.7,2.0,0,0,2,1,1
20,0,14.9,2.1,0,0,2,1,1
14,0,42.0,2.4,0,0,2,1,1
14,0,43.0,6.9,0,0,2,1,1
14,0,52.3,4.8,0,0,2,1,1
20,0,21.6,2.1,0,0,2,1,1
26,1,69.4,3.5,0,0,2,1,3
0,0,7.1,0.3,0,1,2,0,3
20,0,15.1,2.4,0,0,0,1,1
8,0,112.4,7.3,0,0,2,1,1
28,0,68.4,2.5,0,0,2,1,3
22,0,23.3,3.3,0,0,2,1,1
20,0,29.4,3.6,0,0,2,1,1
22,0,48.3,2.8,0,1,0,0,3
14,0,12.9,1.0,0,0,2,1,1
22,0,42.9,1.4,0,1,1,1,3
3,0,29.7,1.7,0,1,2,1,3
22,0,156.6,7.8,0,1,1,1,3
20,3,34.4,7.3,0,0,2,1,1
28,0,249.5,9.8,0,1,2,1,1
28,0,162.1,7.1,0,0,2,1,1
14,0,2.1,0.1,0,0,2,1,1
20,0,41.3,1.5,0,0,2,1,1
14,0,129.8,8.5,0,0,2,1,1
14,0,123.2,3.7,0,0,2,1,1
30,1,21.0,1.7,0,0,2,1,3
14,0,75.7,10.4,0,0,2,1,1
20,0,109.3,10.3,0,0,2,1,1
58,0,221.2,11.4,0,1,0,0,0
22,0,53.0,1.4,0,0,2,1,1
20,0,10.1,4.4,0,1,2,1,3
49,0,110.7,7.6,0,1,0,1,0
37,0,238.0,17.0,0,0,2,1,3
36,0,64.2,36.9,0,0,2,1,3
22,1,30.7,1.5,0,0,2,1,3
24,0,69.2,4.7,0,0,2,1,3
11,0,65.1,2.9,0,0,2,1,1
8,0,18.8,2.3,0,0,2,1,1
14,0,14.6,0.6,0,0,2,1,1
22,0,112.7,5.2,0,0,2,1,1
20,0,4.8,0.3,0,0,2,1,1
25,0,56.9,11.3,0,1,1,0,0
20,0,207.1,18.5,0,0,2,1,1
13,0,20.9,3.1,0,0,2,1,1
24,0,156.1,9.5,0,0,2,1,3
20,0,37.8,3.7,0,1,2,1,1
21,0,64.9,2.4,0,0,2,1,3
16,0,14.3,0.8,0,0,2,1,3
13,0,61.9,4.3,0,0,2,1,1
22,0,41.5,3.0,0,0,2,1,1
17,0,113.1,26.9,0,0,2,1,3
20,3,70.9,5.3,0,0,2,1,1
14,0,66.5,3.4,0,0,2,1,1
14,0,47.0,2.7,0,0,2,1,1
20,0,32.2,2.4,0,0,2,1,1
14,0,10.7,1.5,0,0,2,1,1
28,0,99.8,6.3,0,1,0,0,3
20,1,143.8,11.8,0,0,2,1,1
14,0,14.5,1.0,0,0,2,1,1
30,0,98.2,20.1,0,0,2,1,3
13,0,41.9,1.9,0,0,2,1,1
24,0,19.0,1.8,0,0,2,1,3
21,0,28.1,1.7,0,0,2,1,1
28,0,81.3,9.3,0,0,2,1,3
22,0,25.0,1.3,0,0,2,1,1
8,0,93.7,4.0,0,0,2,1,1
23,0,35.6,6.9,0,0,0,1,3
14,0,0.2,0.1,0,0,2,1,3
22,2,38.3,8.6,0,0,2,1,3
9,3,82.4,3.2,0,1,1,0,3
12,1,146.0,17.5,0,0,2,1,3
14,0,88.6,9.5,0,0,2,1,1
14,0,4.3,0.2,0,0,2,1,1
24,1,92.2,4.8,0,0,2,1,3
14,0,120.7,50.4,0,0,2,1,1
22,0,35.4,5.1,0,0,2,1,1
22,0,56.5,2.4,0,0,2,1,1
20,0,9.7,0.7,0,1,1,0,3
22,0,1.7,0.1,0,0,2,1,3
22,0,1.3,0.1,0,0,2,1,1
32,0,310.4,13.3,0,0,2,1,3
20,0,13.1,0.6,0,0,2,1,1
20,0,38.5,1.0,0,0,2,1,1
14,0,35.5,2.8,0,1,1,0,1
22,0,82.0,1.3,0,0,2,1,3
13,0,29.8,3.5,0,0,2,1,1
61,0,226.3,12.7,0,1,0,1,0
22,0,11.9,1.2,0,0,2,1,3
14,1,10.1,1.7,0,0,2,1,1
22,0,129.5,7.9,0,0,2,1,1
20,0,117.5,10.3,0,0,2,1,1
22,0,18.8,2.2,0,0,2,1,3
9,0,33.5,2.0,0,1,1,0,1
28,0,119.0,6.7,0,0,2,1,1
22,0,38.5,2.8,0,0,2,1,3
6,0,101.1,7.0,0,0,2,1,1
20,4,26.6,3.4,0,1,1,0,0
16,1,228.9,24.6,0,1,1,0,3
22,0,43.5,4.3,0,0,2,1,3
14,1,113.9,7.0,0,0,2,1,1
14,0,43.7,3.8,0,0,2,1,1
30,0,32.5,3.6,0,0,2,1,1
14,0,25.1,0.8,0,0,2,1,1
14,0,11.2,0.4,0,0,2,1,1
20,0,95.8,4.4,0,0,2,1,1
14,0,28.3,1.3,0,0,2,1,1
22,0,48.4,3.9,0,0,2,1,1
20,2,49.7,4.3,0,0,2,1,3
14,0,28.4,1.8,0,0,2,1,1
20,0,81.4,5.1,0,0,2,1,3
14,0,34.3,1.7,0,0,2,1,1
22,0,35.8,1.4,0,0,2,1,1
12,0,36.0,2.8,0,0,2,1,1
16,1,17.6,1.0,0,0,2,1,3
17,0,47.0,1.7,0,0,2,1,3
35,1,111.8,5.8,0,0,2,1,3
22,0,29.3,3.4,0,0,2,1,3
13,0,51.9,7.3,0,1,2,1,1
143,0,81.6,46.9,0,0,2,1,1
16,0,6.2,0.4,0,1,1,0,3
14,0,20.8,1.6,0,0,2,1,1
20,0,76.0,3.8,0,0,2,1,1
11,0,120.8,8.8,0,1,2,1,3
14,0,31.6,4.4,0,0,2,1,1
0,0,0.0,0.0,0,1,1,0,1
30,1,97.5,13.8,0,0,2,1,3
13,0,109.4,7.7,0,0,2,1,3
21,0,67.6,14.1,0,1,2,1,3
14,0,127.7,8.7,0,0,2,1,1
20,0,94.3,4.1,0,0,2,1,1
12,0,12.3,0.7,0,0,2,1,1
18,0,73.1,14.1,0,1,1,0,1
22,0,52.7,7.8,0,1,2,1,3
13,0,182.7,10.0,0,1,1,1,3
20,0,19.0,1.5,0,1,1,0,1
12,0,44.1,3.1,0,0,2,1,1
22,0,70.7,3.6,0,0,2,1,1
14,0,49.0,5.0,0,0,2,1,1
20,0,70.3,7.3,0,0,2,1,1
22,0,24.1,1.6,0,0,2,1,3
14,0,113.1,6.1,0,0,2,1,1
14,0,9.4,0.3,0,0,2,1,1
20,0,53.0,4.9,0,0,2,1,1
24,0,53.0,9.1,0,0,2,1,3
21,0,54.7,10.1,0,0,2,1,1
20,0,10.9,1.9,0,0,2,1,1
22,1,133.5,5.3,0,0,2,1,3
16,0,54.4,3.9,0,1,1,0,1
22,0,32.8,2.0,0,0,2,1,1
37,0,68.9,3.6,0,0,2,1,1
14,0,26.9,1.7,0,0,2,1,1
14,0,36.1,3.5,0,0,2,1,1
24,0,110.2,6.1,0,0,2,1,3
20,2,64.9,3.6,0,0,2,1,1
22,0,8.0,1.7,0,0,2,1,3
22,0,119.5,6.4,0,1,1,0,0
26,2,13.3,2.2,0,1,0,1,1
14,0,48.4,2.7,0,0,2,1,1
22,1,49.9,6.3,0,0,2,1,1
13,0,41.9,5.5,0,1,2,1,1
21,1,29.7,1.5,0,1,1,0,0
24,0,37.5,2.4,0,0,2,1,3
33,0,67.3,6.2,0,0,2,1,1
28,0,41.0,2.2,0,0,2,1,1
14,0,15.5,2.1,0,0,2,1,1
14,0,64.1,3.6,0,0,2,1,1
14,0,20.9,3.7,0,0,2,1,1
34,1,85.2,11.8,0,1,2,1,0
14,0,33.9,4.0,0,0,2,1,1
8,0,42.7,0.8,0,0,2,1,1
27,0,140.4,5.1,0,0,2,1,3
14,0,20.7,2.8,0,0,2,1,1
12,0,33.8,3.9,0,0,2,1,3
22,0,4.8,0.5,0,1,1,0,1
20,0,107.4,4.9,0,0,2,1,1
22,0,172.1,10.2,0,1,1,0,3
20,1,153.2,7.8,0,0,2,1,3
22,0,64.4,4.1,0,0,2,1,1
39,0,22.2,4.0,0,1,0,0,1
20,0,65.7,5.0,0,0,2,1,3
71,8,196.6,23.6,0,0,2,1,3
22,1,93.7,14.5,0,0,2,1,1
14,0,110.4,12.9,0,0,2,1,1
30,0,30.0,2.0,0,0,2,1,1
14,0,66.9,2.6,0,0,2,1,1
13,0,44.8,4.5,0,0,2,1,1
20,0,30.5,3.3,0,0,2,1,1
20,0,40.9,3.0,0,0,2,1,1
28,0,6.4,1.0,0,0,2,1,3
50,0,164.5,9.3,0,1,1,0,0
25,0,58.5,5.0,0,1,1,0,0
22,0,30.3,1.8,0,0,2,1,3
20,0,56.6,3.0,0,0,2,1,1
22,0,19.6,1.3,0,0,2,1,3
14,0,77.8,7.5,0,0,2,1,1
22,1,12.0,3.8,0,0,2,1,3
28,0,106.7,7.8,0,0,2,1,3
20,0,52.4,2.3,0,0,2,1,1
19,0,45.6,4.1,0,0,2,1,1
22,2,19.4,1.6,0,0,2,1,1
32,0,10.7,0.6,0,1,0,0,1
22,0,53.7,4.1,0,0,2,1,1
14,1,17.5,0.8,0,0,2,1,1
19,0,91.6,7.3,0,0,2,1,1
16,0,13.8,3.1,0,1,0,0,1
14,0,32.5,0.8,0,0,2,1,1
20,0,83.7,4.8,0,0,2,1,1
11,0,9.7,0.4,0,1,1,1,1
20,0,30.6,3.3,0,1,2,1,3
28,2,123.1,4.0,0,0,2,1,3
20,1,49.3,4.3,0,0,2,1,1
20,0,26.1,3.1,0,0,2,1,1
13,0,18.6,1.0,0,0,2,1,1
14,0,36.4,0.8,0,0,2,1,1
8,0,29.0,2.8,0,0,2,1,1
22,0,59.2,7.2,0,0,2,1,1
20,0,40.2,2.7,0,0,2,1,1
22,0,166.7,9.9,0,1,2,1,3
15,0,38.9,2.6,0,0,2,1,3
14,0,49.8,5.0,0,0,2,1,1
24,2,27.9,1.6,0,0,2,1,3
30,0,80.4,3.9,0,0,2,1,3
16,1,60.9,2.6,0,1,2,0,1
24,0,207.9,26.1,0,1,2,1,3
27,0,92.0,5.2,0,1,2,1,3
10,0,21.3,1.8,0,1,1,0,1
22,0,69.1,13.9,0,1,0,1,0
55,0,0.0,0.0,0,1,0,0,3
14,0,45.3,6.6,0,0,2,1,1
22,0,43.0,2.5,0,0,2,1,3
14,0,62.4,2.6,0,0,2,1,1
19,2,44.1,6.7,0,1,1,0,3
20,0,68.4,8.1,0,0,2,1,1
22,0,10.1,0.7,0,1,1,0,1
28,0,112.7,4.4,0,0,2,1,3
26,0,89.1,4.0,0,0,2,1,3
20,2,44.5,3.0,0,0,2,1,1
22,0,129.4,6.0,0,0,2,1,3
22,0,17.9,1.3,0,0,2,1,1
22,0,29.8,7.3,0,0,2,1,3
25,0,70.4,55.5,0,1,1,0,0
37,0,23.2,2.5,0,0,2,1,1
8,0,52.7,2.3,0,0,2,1,1
24,0,75.5,5.6,0,0,2,1,3
13,0,67.1,13.4,0,1,2,1,1
14,0,22.9,2.6,0,0,2,1,1
14,0,41.0,2.1,0,0,2,1,1
20,0,47.4,1.8,0,0,2,1,1
14,0,29.2,1.7,0,0,2,1,1
20,0,189.0,17.2,0,0,2,1,1
14,0,45.8,4.5,0,0,2,1,1
33,0,123.4,7.7,0,0,2,1,1
14,1,59.9,2.6,0,0,2,1,1
20,0,21.4,1.4,0,0,2,1,1
42,0,82.6,8.2,0,1,1,0,3
13,0,35.1,1.6,0,1,2,1,1
28,0,177.2,9.8,0,0,2,1,3
44,2,108.1,5.1,0,0,2,1,3
15,0,78.3,2.6,0,1,2,1,3
20,3,22.7,1.9,0,0,2,1,1
22,0,40.8,20.3,0,0,2,1,3
22,0,71.6,1.9,0,0,2,1,3
22,0,58.4,4.9,0,0,2,1,3
14,0,38.2,3.1,0,1,2,1,3
20,2,13.8,1.2,0,1,0,0,1
21,1,45.1,5.4,0,0,2,1,3
13,0,23.0,8.3,0,1,2,1,1
24,0,11.9,0.2,0,1,1,0,1
22,1,17.1,2.3,0,0,2,1,1
12,0,40.6,1.4,0,0,2,1,1
14,0,86.6,11.9,0,1,1,0,1
22,0,38.7,4.2,0,0,0,1,0
14,0,20.7,1.8,0,0,2,1,1
30,0,112.0,4.3,0,0,2,1,3
16,1,251.5,12.8,0,0,2,1,3
13,0,57.5,5.5,0,1,2,1,1
14,0,49.2,2.8,0,0,2,1,1
14,0,36.8,2.5,0,0,2,1,1
24,0,133.2,11.4,0,0,2,1,3
8,0,326.4,17.1,0,0,2,1,1
10,0,87.4,5.4,0,0,2,1,3
22,0,146.1,8.1,0,0,2,1,3
14,0,47.0,8.2,0,1,1,0,1
22,0,153.9,8.1,0,0,2,1,3
22,0,72.0,2.2,0,1,1,0,3
12,0,28.1,1.6,0,0,2,1,3
22,0,60.2,3.2,0,0,2,1,1
22,0,37.1,6.1,0,0,2,1,1
20,0,84.8,6.2,0,0,2,1,1
22,0,16.3,1.1,0,0,2,1,3
21,0,67.4,5.3,0,1,1,0,0
24,0,63.1,3.2,0,0,2,1,3
21,0,55.0,3.0,0,0,2,1,3
24,0,111.7,4.1,0,0,2,1,3
22,0,62.8,2.8,0,0,2,1,3
20,0,67.2,4.0,0,0,2,1,3
12,4,86.8,11.0,0,1,2,1,1
14,0,42.3,3.8,0,0,2,1,1
28,0,48.7,3.5,0,0,2,1,1
14,0,39.3,8.1,0,1,1,0,1
14,0,37.9,2.1,0,0,2,1,1
20,0,210.0,9.4,0,0,2,1,1
14,0,5.6,0.8,0,0,2,1,1
24,0,220.3,7.2,0,0,2,1,3
17,0,4.2,0.1,0,1,1,0,1
14,0,11.4,1.1,0,0,2,1,1
30,1,65.4,2.3,0,0,2,1,3
12,0,37.8,1.4,0,0,2,1,3
21,1,74.4,11.5,0,0,2,1,1
19,0,52.5,9.4,0,0,2,1,1
22,0,69.7,5.9,0,0,2,1,1
22,0,99.3,3.2,0,0,2,1,1
24,0,195.5,19.7,0,0,2,1,3
28,0,24.1,1.1,0,0,2,1,1
14,0,42.6,2.4,0,0,2,1,1
20,0,41.3,6.2,0,0,2,1,1
14,1,69.0,4.7,0,0,2,1,1
5,0,59.5,1.7,0,1,2,1,1
9,0,1.7,0.2,0,1,0,0,1
14,0,226.4,10.9,0,0,2,1,1
22,0,85.1,5.0,0,0,2,1,1
24,0,54.5,4.1,0,0,2,1,3
11,0,29.0,5.1,0,1,2,1,1
28,0,200.1,10.5,0,0,2,1,3
14,0,57.0,5.0,0,0,2,1,1
20,0,26.6,2.3,0,0,2,1,1
24,2,59.7,6.8,0,0,2,1,3
22,0,66.6,4.5,0,1,2,0,1
20,0,87.5,7.3,0,0,0,1,0
28,0,40.3,3.0,0,0,2,1,3
22,0,22.1,1.0,0,1,2,1,1
14,0,44.6,4.6,0,0,2,1,1
15,0,64.9,6.7,0,0,2,1,3
25,1,66.4,2.4,0,1,1,0,3
14,0,67.2,5.3,0,0,2,1,1
20,0,41.9,3.4,0,0,2,1,1
14,0,65.9,8.1,0,1,1,0,1
21,0,47.3,3.1,0,1,1,0,1
13,0,147.9,12.3,0,0,2,1,1
20,0,44.6,3.6,0,0,2,1,3
28,0,30.4,1.6,0,1,2,1,3
20,0,51.7,1.7,0,0,2,1,1
22,0,56.6,4.2,0,0,2,1,1
20,0,78.2,6.0,0,0,2,1,1
9,8,87.8,3.7,0,1,2,1,1
22,0,112.9,9.5,0,0,2,1,3
20,0,14.2,0.9,0,0,2,1,1
14,0,65.8,4.9,0,1,1,1,1
22,0,32.8,1.6,0,1,1,1,1
14,0,57.9,6.4,0,0,2,1,1
14,0,81.4,8.6,0,0,2,1,1
14,0,150.8,5.0,0,0,2,1,1
22,0,37.7,2.7,0,1,2,0,1
20,0,77.1,5.9,0,0,2,1,1
14,0,128.6,7.2,0,0,2,1,1
35,0,25.5,1.1,0,1,1,0,3
20,0,152.9,13.7,0,0,2,1,1
22,0,79.9,6.8,0,0,2,1,1
28,1,78.6,3.8,0,0,2,1,3
10,0,15.1,1.9,0,1,1,0,1
18,0,12.0,0.5,0,1,0,0,0
28,0,12.9,0.4,0,0,2,1,3
20,0,27.9,2.0,0,1,1,0,1
16,0,24.3,1.7,0,0,2,1,1
20,0,67.8,1.6,0,0,2,1,1
22,0,90.6,12.0,0,0,2,1,0
14,0,7.7,1.3,0,0,2,1,1
20,0,66.3,3.2,0,0,2,1,1
22,1,64.0,4.8,0,0,2,1,3
30,0,66.1,12.9,0,0,2,1,3
20,0,7.7,1.3,0,0,2,1,1
25,0,81.5,7.7,0,0,2,1,0
28,0,175.2,9.7,0,0,2,1,3
20,0,62.3,4.2,0,0,2,1,1
22,0,144.2,7.9,0,0,2,1,1
8,0,82.8,19.4,0,0,2,1,1
28,1,182.6,17.6,0,0,2,1,3
22,0,90.5,8.4,0,0,2,1,1
22,0,30.7,4.1,0,0,2,1,1
32,0,136.3,9.1,0,0,2,1,3
14,0,79.2,3.6,0,0,2,1,1
21,1,72.3,3.7,0,0,2,1,3
11,0,10.0,1.6,0,1,1,0,1
14,0,30.2,1.3,0,0,2,1,1
21,0,60.3,3.2,0,1,1,0,3
14,0,86.6,7.1,0,0,2,1,1
28,0,113.3,6.0,0,0,2,1,3
22,0,36.8,1.8,0,0,2,1,3
14,1,56.6,10.6,0,0,2,1,1
26,0,47.1,3.5,0,1,0,1,1
24,2,14.1,0.9,0,0,2,1,3
22,0,149.5,42.3,0,0,2,1,1
12,1,139.0,8.8,0,0,2,1,3
24,0,130.8,34.9,0,0,2,1,3
22,0,37.0,4.3,0,0,2,1,1
6,0,19.9,1.1,0,0,2,1,1
14,0,32.4,1.1,0,0,2,1,1
21,0,83.3,8.2,0,0,2,1,3
126,2,424.3,96.6,0,0,0,1,0
30,0,35.5,5.9,0,0,2,1,3
20,0,15.4,0.8,0,0,2,1,1
14,0,26.3,1.4,0,0,2,1,1
26,0,153.1,30.1,0,0,2,1,3
20,0,65.4,2.8,0,0,2,1,1
20,0,41.5,1.7,0,0,2,1,1
13,0,70.6,5.0,0,1,1,0,1
13,0,2.1,0.1,0,1,2,1,3
13,0,116.5,14.3,0,0,2,1,1
12,0,137.7,14.4,0,0,2,1,1
20,0,7.9,0.3,0,0,2,1,1
20,0,15.8,1.0,0,0,2,1,1
21,0,57.5,5.2,0,0,2,1,1
24,0,122.9,9.8,0,0,2,1,3
22,0,40.8,2.1,0,0,2,1,1
14,0,4.3,0.4,0,0,2,1,1
14,0,153.6,6.6,0,0,2,1,1
20,0,51.2,2.2,0,1,2,1,3
20,0,41.2,6.2,0,1,2,1,1
14,0,46.5,2.1,0,0,2,1,1
21,0,4.3,0.4,0,0,2,1,3
22,0,39.0,1.1,0,0,2,1,1
14,4,162.2,14.4,0,0,2,1,1
14,0,5.9,0.4,0,0,2,1,1
13,0,44.3,2.9,0,1,1,0,1
14,0,1.5,0.2,0,0,2,1,1
22,0,127.4,9.4,0,0,2,1,1
14,2,59.3,3.7,0,1,1,0,1
14,0,13.2,1.5,0,0,2,1,1
20,0,20.1,1.6,0,0,2,1,1
14,0,55.1,3.4,0,0,2,1,1
36,0,26.0,2.4,0,1,2,1,0
14,0,29.3,1.9,0,1,1,0,1
14,0,27.1,2.0,0,0,2,1,1
17,2,23.7,1.5,0,1,0,1,0
16,0,33.8,3.0,0,0,2,1,3
22,0,45.1,3.0,0,0,2,1,1
22,0,34.6,2.2,0,1,2,1,3
14,0,320.1,14.6,0,0,2,1,1
36,0,44.7,10.7,0,0,2,1,3
25,1,71.1,5.9,0,1,1,0,0
22,0,79.7,15.5,0,0,2,1,1
20,0,110.4,8.1,0,0,2,1,1
24,0,80.0,4.8,0,0,2,1,3
20,1,44.5,3.7,0,0,2,1,1
33,0,13.5,3.0,0,0,0,1,1
20,0,94.5,5.8,0,0,2,1,1
24,15,97.5,10.7,0,1,2,1,3
8,0,5.2,1.5,0,0,2,1,1
24,0,69.4,12.3,0,0,2,1,3
22,0,57.1,1.9,0,1,2,1,1
14,0,83.4,31.7,0,1,2,1,1
20,0,42.5,3.5,0,0,2,1,1
13,0,66.0,5.1,0,1,2,1,1
22,2,121.2,7.8,0,0,2,1,3
32,0,52.4,9.0,0,0,2,1,3
20,0,23.2,3.7,0,0,2,1,1
22,0,221.5,55.8,0,0,2,1,3
24,0,42.1,1.8,0,0,2,1,3
25,0,95.9,11.0,0,1,1,0,0
22,0,63.6,4.0,0,0,2,1,3
14,0,84.5,3.0,0,0,2,1,1
14,0,17.5,1.1,0,0,2,1,3
14,0,58.0,6.3,0,1,1,0,1
38,0,19.1,3.4,0,1,1,0,1
16,0,31.9,3.7,0,1,1,1,1
14,0,188.7,9.4,0,0,2,1,1
23,0,184.6,3.5,0,0,2,1,3
14,0,78.1,4.1,0,0,2,1,1
22,3,18.6,1.6,0,0,2,1,1
32,0,112.2,11.5,0,0,2,1,3
48,1,444.9,37.7,0,0,2,1,3
14,0,54.3,2.3,0,0,2,1,1
22,0,145.6,12.8,0,0,2,1,3
14,0,78.9,3.4,0,0,2,1,1
21,0,67.4,3.3,0,0,2,1,1
22,1,67.9,7.6,0,0,2,1,1
12,0,183.8,20.9,0,1,2,1,1
20,0,57.3,3.8,0,0,2,1,1
20,0,58.2,5.4,0,0,0,1,3
19,0,33.6,2.5,0,1,1,1,3
20,0,47.7,4.1,0,0,2,1,1
40,0,136.4,20.6,0,0,2,1,3
14,0,32.5,7.8,0,0,2,1,1
20,0,16.5,0.6,0,1,1,0,1
32,1,129.5,20.0,0,0,2,1,3
14,0,8.2,1.8,0,0,2,1,1
21,2,68.2,3.8,0,1,2,1,1
14,0,12.0,0.8,0,0,2,1,1
14,1,18.1,1.0,0,0,2,1,1
14,0,57.4,24.5,0,0,2,1,1
14,0,47.2,3.0,0,0,2,1,1
22,0,33.2,6.2,0,0,2,1,1
20,0,40.4,3.0,0,0,2,1,1
20,0,91.3,8.1,0,0,2,1,3
24,0,66.7,4.9,0,0,2,1,3
14,2,20.7,0.8,0,1,1,0,1
14,0,199.9,5.3,0,0,2,1,1
20,2,77.5,8.0,0,1,1,1,1
27,0,63.6,7.7,0,0,2,1,1
20,0,1.7,0.4,0,0,2,1,1
22,0,42.8,1.8,0,0,2,1,1
22,5,47.4,8.3,0,0,2,1,1
